video_id,jogo,titulo,canal,data,visualizacoes,likes,comentarios,plataforma
MeuTlwLqP3A,Grand Theft Auto V,POLICE FOUND PRIME MINISTER&#39;S CAR | GTA V GAMEPLAY #8,Techno Gamerz,2020-03-13T15:58:52Z,26796511,596607,12822,YouTube
4jROkA6XqCE,Grand Theft Auto V,I played GTA 5 on my phone,MrMiko 2.0,2022-07-22T06:00:03Z,37047816,1633360,5167,YouTube
5VEwOBQJGaM,Grand Theft Auto V,BIGGEST POLICE CHASE IN THE CITY | GTA 5 GAMEPLAY #161,Techno Gamerz,2025-10-12T03:30:09Z,26314708,1300100,449040,YouTube
rVNY40Swl2g,Grand Theft Auto V,GTA 5 - Franklin&#39;s Bad Day,Vinewood Gamerz,2025-02-28T13:28:21Z,39588725,0,278,YouTube
DA6zYleay0I,Grand Theft Auto V,Playing GTA 5 😂 First Time,Piyush Joshi Gaming,2022-01-19T03:30:02Z,25484581,1060802,39294,YouTube
CpOKubFfZ-w,Grand Theft Auto V,WORLD&#39;S BIGGEST DRAG RACE | GTA 5 GAMEPLAY #159,Techno Gamerz,2025-09-13T09:04:56Z,25361964,1121808,91611,YouTube
xLXiYgP03e0,Grand Theft Auto V,"I DESTROYED 50,000,000 SUPERCAR | GTA 5 GAMEPLAY #158",Techno Gamerz,2025-09-01T03:30:42Z,25283374,1018217,50576,YouTube
1d_Dd3O4yfk,Grand Theft Auto V,HE GIFTED ME NEW LUXURY HOUSE | GTA V GAMEPLAY #20,Techno Gamerz,2020-04-07T03:30:00Z,24990067,651748,26202,YouTube
LuAkxXExdLs,Grand Theft Auto V,I STOLE UNDERWATER CAR TO FIND SUBMARINE | GTA V GAMEPLAY #86,Techno Gamerz,2020-09-05T03:30:01Z,24838276,980308,60334,YouTube
2hT3K3K-QhY,Grand Theft Auto V,I STOLE A BIG CELEBRITY&#39;S LAMBORGHINI | GTA V GAMEPLAY #4,Techno Gamerz,2020-03-02T14:25:34Z,24517416,552997,11157,YouTube
_eslO4JmW8c,Grand Theft Auto V,WE CAUGHT IN A MILITARY TRAP | GTA V GAMEPLAY #87,Techno Gamerz,2020-09-08T05:07:00Z,24033312,963189,51748,YouTube
9xTApcJHxwQ,Grand Theft Auto V,I STOLE MAFIA&#39;S FIGHTER CAR FROM POLICE | GTA V GAMEPLAY #61,Techno Gamerz,2020-07-02T09:28:35Z,23548788,919292,114505,YouTube
YThlsnRImbA,Grand Theft Auto V,STEALING SUPER CARS GONE WRONG | GTA V GAMEPLAY #15,Techno Gamerz,2020-03-27T17:46:18Z,22984622,661456,17234,YouTube
izJMy2lo-Fg,Grand Theft Auto V,MICHAEL KILLED HIS DAUGHTER&#39;S FRIENDS  | GTA V GAMEPLAY #2,Techno Gamerz,2020-02-27T12:02:41Z,22777187,541531,11883,YouTube
d0KJhFMnWRI,Grand Theft Auto V,Grand Theft Auto V (PS3 Gameplay) [HD],BLG,2019-06-27T13:55:37Z,22412419,196547,5379,YouTube
A6WVhYURD4Y,Grand Theft Auto V,WE CAUGHT IN A TERRORIST TRAP | GTA V GAMEPLAY #114,Techno Gamerz,2021-01-25T03:30:01Z,22037832,1103014,47491,YouTube
F5W1G5Qbti0,Grand Theft Auto V,WELCOME TO THE MOST EXPENSIVE CITY | GTA 5 GAMEPLAY #166,Techno Gamerz,2026-03-07T05:30:41Z,21317017,1032337,184868,YouTube
7w5yqPGz5S8,Grand Theft Auto V,FERRARI RACECAR DESTROYED AGAIN | GTA 5 GAMEPLAY #160,Techno Gamerz,2025-09-20T03:30:09Z,21177442,1271071,446159,YouTube
JvLJ7BObvM8,Grand Theft Auto V,BIG MAFIA DID $800 MILLION SCAM | GTA V GAMEPLAY #57,Techno Gamerz,2020-06-24T03:30:01Z,20700419,934336,67153,YouTube
Ly72G5N-G9c,Grand Theft Auto V,ATTACKING ON A LUXURY HOTEL | GTA 5 GAMEPLAY #163,Techno Gamerz,2026-02-07T15:30:15Z,20469862,1526587,58185,YouTube
5Ppnx6Ds9uQ,Grand Theft Auto V,Let’s Ship Grand Theft Auto!,DKOldies.com,2022-10-26T16:13:32Z,21521459,570261,3379,YouTube
fXd6M-XD3J0,Grand Theft Auto V,5 things everyone’s done in GTA 5😅,Syrup,2023-06-03T00:57:58Z,21637604,916745,6205,YouTube
db-fpyGiZLA,Grand Theft Auto V,MICHAEL GOT KIDNAPPED BY TOMMY VERCETTI | GTA 5 GAMEPLAY #165,Techno Gamerz,2026-02-21T03:30:24Z,19592783,1054854,290670,YouTube
ZIwzRBcwnUk,Grand Theft Auto V,NEW GANGSTER IN CITY | GTA 5 GAMEPLAY #162,Techno Gamerz,2026-01-04T13:01:07Z,19454746,868304,72108,YouTube
dluItg5wn2k,Grand Theft Auto V,5 WAYS THAT POLICE WILL BE IMPROVED IN GTA 6 #shorts,GameSkip,2022-12-25T11:33:22Z,19262954,966314,666,YouTube
rSA5977bHyo,Grand Theft Auto V,IMPORTING KTM RC 390 FROM INDIA &amp; THIS HAPPENED ! | GTA V GAMEPLAY #3,Techno Gamerz,2020-02-29T15:37:38Z,18180406,432981,15927,YouTube
nGMj6QluBOY,Grand Theft Auto V,People playing GTA 5 for the FIRST time... 😍 | What was your longest session? #gta #gta5,LewisBlogsGaming,2024-12-27T17:06:54Z,24542868,725817,4908,YouTube
Ct1ETewFYqc,Grand Theft Auto V,MY FIRST DAY AS A BILLIONAIRE | GTA 5 GAMEPLAY #168,Techno Gamerz,2026-05-15T06:30:13Z,17900582,768445,61158,YouTube
sQJBjxqW9LE,Grand Theft Auto V,GTA 5 Explosions Are A lot Louder Than You Think #gta5 #gtav #gtaonline - DarkViperAU,DarkViperAU,2024-05-01T07:46:30Z,21072371,1127625,2667,YouTube
3uxDhtiXHMQ,Grand Theft Auto V,ESCAPING A GANGSTER’S SECRET BASE | GTA 5 GAMEPLAY #164,Techno Gamerz,2026-02-17T03:30:05Z,17639766,873882,59813,YouTube
tEioo-TyZ9w,Grand Theft Auto V,I PLAYED GTA V ON MY PHONE ? #shorts,Agnit Shorts,2023-05-31T04:30:13Z,20734224,607464,2440,YouTube
HZmcrGCLRXY,Grand Theft Auto V,SELLING STOLEN SUPERCARS FOR REVENGE | GTA V GAMEPLAY #17,Techno Gamerz,2020-03-31T18:42:27Z,17271978,524474,17225,YouTube
LM9vVRMnVpg,Grand Theft Auto V,5 Tips for beginners in GTA 5😉,Syrup,2023-10-01T20:46:26Z,17630975,598501,3430,YouTube
NCp3GOHNchQ,Grand Theft Auto V,I STOLE TERRORIST TOP SECRET CAR | GTA V GAMEPLAY #36,Techno Gamerz,2020-05-10T05:00:00Z,16502303,483003,41336,YouTube
7ssp44DydyA,Grand Theft Auto V,GTA 5 - Full Game Walkthrough in 4K,GTA Series Videos,2022-03-04T17:15:00Z,15945154,173251,7080,YouTube
axvw3qDBFrg,Grand Theft Auto V,HOUSE CELEBRATION YATCH PARTY BY TREVOR | GTA V GAMEPLAY #33,Techno Gamerz,2020-05-04T06:09:18Z,15780004,546240,32678,YouTube
3VdvM0GtqRM,Grand Theft Auto V,HOW TO PLAY GTA 5 ON MOBILE,Techno Gamerz,2025-01-31T06:22:40Z,15712404,513986,30224,YouTube
N-281doWID8,Grand Theft Auto V,GTA 5 - Characters Evolution,Vinewood Gamerz,2024-10-29T13:47:33Z,26065272,0,1777,YouTube
lQBlMFSLvrY,Grand Theft Auto V,I SAVE GHOST GIRL FROM GANGSTERS | GTA V GAMEPLAY #5,Techno Gamerz,2020-03-04T11:30:04Z,14280109,369294,7524,YouTube
-_P9Y8wSfpQ,Grand Theft Auto V,GTA V Brainrot vs Hulk Weird Cars Crossing Two Giant Slap Hands in Bollards #gta,Big Star Animation,2025-05-13T16:00:29Z,27869334,1142249,988,YouTube
CFI3zigykJM,Grand Theft Auto V,Now Play GTA-5 in Smartphone⚡️💥,Rohan Singh ,2024-01-05T10:24:14Z,16216852,531966,4554,YouTube
D3EVpBGIcb8,Grand Theft Auto V,GTA V&#39;s PLATINUM Trophy is a JOURNEY,Joelemz,2023-10-28T14:00:09Z,13735807,234272,5609,YouTube
effHJc8c-5Q,Grand Theft Auto V,THE BIGGEST MANSION ATTACK | GTA 5 GAMEPLAY #167,Techno Gamerz,2026-04-26T11:30:29Z,13414266,825600,56865,YouTube
XgTJzX0jpzw,Grand Theft Auto V,GTA 5 20th Mission  #gameexplain #vloggamer #gta5 #storymode #gta5gameplay #indiangamer #gamingvlog,Vishal Parkour ,2024-08-30T12:40:27Z,16979017,292371,491,YouTube
gDtQ-To3iSU,Minecraft,Minecraft RTX: What if ~44 SURPRISE #Shorts,Teddy P,2023-07-26T19:07:49Z,259805679,3422181,5720,YouTube
lVgjUWFSR6w,Minecraft,Minecraft NOSTALGIA 🥺 #shorts,GEVids,2022-03-25T13:48:35Z,322523460,9506998,59040,YouTube
jk6thMe6Vq8,Minecraft,I Survived 100 Days Of Hardcore Minecraft!,MrBeast Gaming,2021-07-22T19:46:51Z,173803274,2124404,83870,YouTube
Zicz_C08T90,Minecraft,Minecraft Steve joins Squid Game,Film Shots,2024-12-14T18:00:30Z,199158970,3514240,2775,YouTube
UxO8_cBJ9FM,Minecraft,Minecraft RTX 185% REVERSE #Shorts,Jake Fellman,2023-02-03T21:02:55Z,144427890,1833521,3899,YouTube
inzrBlHQ0Fo,Minecraft,@RachelMaeyley Minecraft egirl,Daquavis,2024-06-26T23:17:14Z,138880969,4132376,26253,YouTube
y6xUDVmtS8E,Minecraft,Minecraft RTX: What if ~85 NOPE NOPE NOPE #Shorts,Teddy P,2024-08-24T12:01:09Z,163590111,1691718,3589,YouTube
Nhg2cGtCLq8,Minecraft,Inventory Parkour 3,GarrettTheCarrot,2024-12-21T15:00:23Z,170364895,3520857,8395,YouTube
y1Z-O_iGpMg,Minecraft,"IF YOU CHOOSE THE WRONG STAIR, YOU DIE! - Minecraft",Maizen,2022-10-03T18:00:20Z,94788200,304515,8466,YouTube
sh9n44g9lB4,Minecraft,@RachelMaeyley Minecraft egirl trickshot,Daquavis,2024-07-12T00:06:05Z,96940158,3503509,21791,YouTube
nyPcE29NNBU,Minecraft,Minecraft with Ultra Realistic Graphics!,MrBeast Gaming,2022-09-16T19:00:37Z,82180548,1426708,20686,YouTube
xaD3M39ekXQ,Minecraft,Minecraft Movie: Studio vs Game vs Movie,Film Shots,2024-11-29T18:00:43Z,101564043,2223673,1448,YouTube
Tqu4sAPVJ28,Minecraft,Minecraft Ultra RTX Cave Loop #Shorts #Minecraft,Mr Acid,2023-03-23T19:00:13Z,75549110,874525,1194,YouTube
wsRkYkz472M,Minecraft,Minecraft NORMAL vs REALISTIC 🤯,GEVids,2022-07-22T19:31:33Z,74315369,2503762,9481,YouTube
uAekYuDHkms,Minecraft,Zombies vs The Most Secure House - Minecraft,Maizen,2022-01-11T23:00:23Z,72345939,568586,7419,YouTube
QF5YpZI1wnk,Minecraft,I Survived 100 Days in Skyblock,MrBeast Gaming,2026-04-11T16:00:01Z,63979693,851304,22893,YouTube
2xV52nR7940,Minecraft,Minecraft : LUDO Mini Game | #shorts,Clomo Shorts,2022-06-18T14:03:42Z,63862002,3265419,35880,YouTube
3d3Z_lb90No,Minecraft,Minecraft,Power Studios,2024-09-04T12:30:41Z,76733264,0,22204,YouTube
C_jsQULcpZs,Minecraft,Will It Fit Through Squid Game Challenge? #minecraft #shorts,Hero Steve,2025-05-13T12:00:32Z,124536964,504049,558,YouTube
gtdRul16LBg,Minecraft,Minecraft Ultra RTX The Reducing Potion Loop #Shorts #Minecraft #Loop,Mr Acid,2023-04-07T12:33:50Z,53730004,902760,929,YouTube
gEQ-xn_xIYE,Minecraft,"Minecraft, But There Are Lucky Block Hearts",camman18,2021-11-11T16:00:17Z,52963278,2650994,7332,YouTube
JYcWpNSjCBQ,Minecraft,Minecraft Squid Games 7 💀,HamoodeG,2025-07-02T01:40:16Z,106147925,1127118,4533,YouTube
LhWJykBZYWI,Minecraft,When Zombie and Herobrine Plays The Squid Game Marbles |  Minecraft Animations,XDSchool,2023-03-11T10:09:00Z,57651662,877350,2138,YouTube
jFqMcnevQwg,Minecraft,Minecraft trickshot,Daquavis,2024-09-05T23:19:53Z,59879110,1243344,6942,YouTube
YKHMlMCKank,Minecraft,Can I steal?🤯 591% #minecraft,Glebo,2025-08-15T21:00:38Z,85396549,896525,1452,YouTube
XrAoDZLZZ1g,Minecraft,1 Minute vs 10 Year Build Challenge,MrBeast Gaming,2026-02-28T17:00:01Z,41267547,614660,16190,YouTube
c9C6t_nNouY,Minecraft,I Tried The First Ever Version Of Minecraft!,MrBeast Gaming,2020-12-27T19:05:40Z,39283368,855539,38222,YouTube
wS1UocQjufo,Minecraft,The Destined Disconnection #minecraft,GarrettTheCarrot,2024-09-07T14:00:48Z,58017671,1705708,3897,YouTube
3lvKnDxRivA,Minecraft,TIME TO MAKE MY WORLD | MINECRAFT GAMEPLAY #1,Techno Gamerz,2020-04-29T03:30:00Z,38689774,998433,56189,YouTube
kUxK0i-Zfv8,Minecraft,Minecraft,Power Studios,2024-08-27T12:30:22Z,43842497,0,7060,YouTube
cZmMTiKIH28,Minecraft,I PLAYED MINECRAFT IN PHONE FOR THE FIRST TIME!! #shorts,Agnit Shorts,2023-02-13T04:30:08Z,44132936,1109022,10401,YouTube
NSh5SW8jgKE,Minecraft,Minecraft NOOB vs PRO: MODERN SECRET BASE BUILD CHALLENGE,Maizen,2022-07-24T17:16:04Z,37635080,259756,6378,YouTube
W3bDBhgLS6Y,Minecraft,Minecraft with my grandma,Daquavis,2025-06-07T23:27:30Z,78513751,578667,7032,YouTube
0kK0CABGqQ4,Minecraft,When Enderman Plays Squid Game Red Light Green Light |  Minecraft Animation #shorts,BigSchool,2023-03-07T09:58:23Z,38668157,1335007,8890,YouTube
shCBpKH0w_o,Minecraft,Minecraft moment,Daquavis,2024-07-19T23:38:02Z,38660593,1147136,7123,YouTube
wA5c8umVyy8,Minecraft,Villager Prank in Minecraft 🤣 #Shorts,Cosmo Guy,2021-04-24T17:41:16Z,35556407,1769288,6225,YouTube
Vo6QTBMdUfU,Minecraft,"1 Day vs 50,000 Day Build Challenge",MrBeast Gaming,2026-04-25T16:00:01Z,34070407,502140,15522,YouTube
z-dAVNWl_Bk,Minecraft,JJ &amp; Mikey Play Mingle Game (SQUID GAME 2)- Minecraft Shorts Animation #animation #minecraft #games,Herobrine San,2025-01-27T11:43:52Z,45846693,852554,870,YouTube
AbO9HA_puFg,Minecraft,Minecraft Illusion is OP 😱 #shorts #minecraft #ayushmore,Ayush More,2023-05-27T02:23:15Z,36726764,594654,10460,YouTube
lQ2Q92QOK28,Minecraft,Inventory Parkour,GarrettTheCarrot,2024-11-30T15:01:00Z,42399756,900278,1162,YouTube
32QGSnBAZo4,Minecraft,Only One Survived in Squid Game... 💀 | Minecraft x Roblox - Part 5,LenjoVerse,2025-07-07T04:45:01Z,76012017,0,1415,YouTube
No4OBqTIBs8,Minecraft,Minecraft RTX: What if ~82 BODYGUARD #shorts,Teddy P,2024-07-21T12:41:27Z,42835280,563506,465,YouTube
JlGAo-9Mh4I,Minecraft,Minecraft NOOB vs PRO vs HACKER: Traps! 😂,GEVids,2022-03-05T05:39:03Z,32802939,1439522,1907,YouTube
6QODdvPw0s8,Minecraft,TRAPPING EVERY MOB IN MY MUSEUM | MINECRAFT GAMEPLAY #89,Techno Gamerz,2022-08-28T09:38:07Z,30306478,845013,24228,YouTube
Tlgs3SqguSo,Minecraft,Day in the life in Minecraft - BEFORE &amp; AFTER,Macfarlane Bros,2025-05-13T07:00:33Z,63242969,313559,645,YouTube
bgWxURqPUiY,Minecraft,TAKING ANIMALS TO ZOO | MINECRAFT GAMEPLAY #81,Techno Gamerz,2022-01-04T05:23:59Z,29411367,899991,70492,YouTube
CB73SkC5iwQ,Minecraft,WELCOME BACK TO MY BEAUTIFUL WORLD | MINECRAFT GAMEPLAY #92,Techno Gamerz,2023-06-18T08:07:09Z,29025251,823470,39627,YouTube
2v_Q8L5qQFU,Minecraft,DO U UNDERSTAND?? #minecraft,Dream,2025-04-10T15:27:09Z,48683942,1186320,22204,YouTube
74pmZ6_R5F4,Minecraft,EPIC FIGHT WITH WARDEN | MINECRAFT GAMEPLAY #85,Techno Gamerz,2022-06-28T04:28:10Z,27401308,694338,25425,YouTube
NmcvU1Q36QI,Minecraft,Magnetic Minecraft #minecraft,NIKO ☻,2024-12-02T04:31:28Z,28515637,1677923,6372,YouTube
fq7TgycJHCk,Minecraft,Mojang&#39;s OFFICIAL way to Beat Minecraft,Fangorn,2025-01-11T22:29:53Z,39572116,1382549,4303,YouTube
loIJBVYbPQ0,Minecraft,"MINECRAFT, BUT I HAVE ANYWHERE DOOR",Ujjwal,2022-06-18T07:41:39Z,25474538,511739,11813,YouTube
2Ja4rozZiiI,Minecraft,i played impossible difficulty,camman18,2022-09-10T15:00:02Z,25491119,1501809,2756,YouTube
UuV_OCPq-xg,Minecraft,If Minecraft was a Rhythm Game | Fly Away,DoodleChaos,2023-11-10T00:00:16Z,23252740,45140,1507,YouTube
egbP5UNST3E,Minecraft,Minecraft Movie: Studio vs Game vs Movie,SteveKong,2024-09-12T21:00:31Z,27194507,774341,1813,YouTube
_U-7oN5AdmU,Minecraft,"Minecraft Speedrunner VS $100,000 Bounty Hunter",Dream,2025-06-18T19:15:06Z,23189485,686616,38081,YouTube
AHeFrQNY8s4,Minecraft,Minecraft Tips That You *should* Know,camman18,2022-11-06T16:00:09Z,26217963,1493812,14016,YouTube
JXpxNfsP6hI,Minecraft,Squid Game Jump Rope in Minecraft #squidgame #squidgame3,ItsMeMx,2025-07-05T05:15:44Z,52506825,373890,1355,YouTube
bSE8hXgE9XI,Minecraft,"Minecraft, But If I Touch Blue, My Game Gets Realistic!",Plaza,2025-07-11T13:01:14Z,40157312,834623,6273,YouTube
6ZNPOkjLfNQ,Minecraft,Squid Game Jump Rope Build Hack In Minecraft🤯 #minecraft #shorts,zomer,2025-07-06T14:17:29Z,41319929,293098,712,YouTube
tklLv2opwyg,Minecraft,I BUILD A HOUSE IN MY STATUE | MINECRAFT GAMEPLAY #87,Techno Gamerz,2022-07-27T03:30:10Z,22379752,589431,32266,YouTube
GDauqjE95hM,Minecraft,I FOUND A DIAMOND  BLOCK IN WOODLAND MANSION | MINECRAFT GAMEPLAY #59,Techno Gamerz,2021-03-20T03:30:00Z,21752496,701868,26564,YouTube
hA-aLymGuXY,Minecraft,BECOMING OVERPOWERED IN MINECRAFT HARDCORE #3,Techno Gamerz,2022-05-11T04:57:59Z,21710997,677088,29607,YouTube
pPJfWhtzfbY,Minecraft,epic gaming minecraft i love minecraft,camman18,2024-07-11T15:00:56Z,25823502,1180201,6313,YouTube
-ScVal5q8ZI,Minecraft,Minecraft Squid Game Build Hack😱 #minecraft #shorts,Hero Steve,2025-07-02T14:00:00Z,38970603,202608,173,YouTube
i8PrsP9ydjk,Minecraft,Minecraft Serious Table Flip 💀,HamoodeG,2025-01-18T17:55:23Z,33898232,590745,4336,YouTube
USV2AiAv27k,Minecraft,more useful minecraft cool mods 😌 Ep 834,Deepesh gamer,2025-08-25T13:30:37Z,40649271,541641,690,YouTube
wG0OqrRp7wI,Minecraft,Day in the life in Minecraft,Macfarlane Bros,2025-05-10T10:29:01Z,47261922,390954,1593,YouTube
dOBbQmJMAZY,Minecraft,THE MOST POWERFUL WEAPON | MINECRAFT GAMEPLAY #94,Techno Gamerz,2024-06-30T03:30:15Z,19495336,651922,57106,YouTube
1HxLUV_6r48,Minecraft,If I Die Minecraft Gets More Realistic...,PrestonPlayz,2022-03-05T15:15:00Z,18982743,205552,6079,YouTube
ypQ_NyPKE68,Minecraft,I BUILD A BIG ZOO | MINECRAFT GAMEPLAY #80,Techno Gamerz,2021-12-23T02:30:11Z,18871113,982153,55037,YouTube
RRnZE_1pBho,Minecraft,FINALLY I MADE HOUSE FOR MY POLAR BEAR | MINECRAFT GAMEPLAY #42,Techno Gamerz,2020-11-21T07:37:11Z,18791745,828162,43476,YouTube
UjmysdQZFpk,Minecraft,FINALLY I KILLED ALL MONSTERS | MINECRAFT GAMEPLAY #67,Techno Gamerz,2021-05-09T03:30:03Z,18725351,647186,45433,YouTube
lc1_ZlShYEg,Minecraft,TAKING MONSTERS TO MUSEUM | MINECRAFT GAMEPLAY #88,Techno Gamerz,2022-08-14T09:50:43Z,18615086,579964,22524,YouTube
ICYY1qU-PCc,Minecraft,Which Minecraft Axe is the Fastest 🙄🙄...#shorts #minecraft,PSD1 Gaming Shorts,2022-08-03T10:35:00Z,21892662,337525,1255,YouTube
biG0_N5dzkQ,Minecraft,Green Light Red Light Challenge (Squid Game 2 x Minecraft Animation),toonz CRAFT,2025-01-17T14:48:29Z,20360798,989037,320,YouTube
uYFuv-GMg4g,Minecraft,Minecraft Copper Ore Moment,Clementdav Runs,2025-01-14T15:01:13Z,29286403,365304,1472,YouTube
-7AhPzV6yi8,Minecraft,WARDENS vs. The Most Secure House,Maizen,2024-05-25T11:00:00Z,18037683,62923,2516,YouTube
iXtx-hy0YLM,Minecraft,Every Way a Hardcore World could End,Crave,2024-06-27T21:41:36Z,23110832,536234,2071,YouTube
kH6-OsxS-_Q,Minecraft,I BUILD AN UFO | MINECRAFT GAMEPLAY #93,Techno Gamerz,2023-11-14T03:30:15Z,17849117,1055911,103891,YouTube
9WWnmL_u-2o,Minecraft,Minecraft,Power Studios,2024-12-03T09:49:47Z,26038847,0,2613,YouTube
LnRBcPHBKNg,Minecraft,I BUILD AN AUTOMATIC ITEM TRANSPORTER | MINECRAFT GAMEPLAY #79,Techno Gamerz,2021-12-15T04:04:25Z,17005796,719651,34806,YouTube
GWY6xUt-_s8,Minecraft,SÓ MAIS UM DIA NA VILA DO RJ | MINECRAFT | GROXMC  #minecraft #gameplay #groxmc #meusmanos,KillerProductionsful,2023-08-27T19:51:31Z,18284793,917025,3315,YouTube
HdWSGeanjnM,Minecraft,EXPLORING NEW WORLD 1.17  | MINECRAFT GAMEPLAY #71,Techno Gamerz,2021-06-12T03:30:02Z,16510414,726576,43247,YouTube
X73MVmkIxjM,Minecraft,I BUILD A TREE HOUSE | MINECRAFT GAMEPLAY # 91,Techno Gamerz,2022-10-28T03:30:10Z,16070911,571033,75599,YouTube
QbSMiuJ5vLU,Minecraft,I GOT MOST POWERFUL WEAPON | MINECRAFT GAMEPLAY #55,Techno Gamerz,2021-02-20T03:30:05Z,15904641,627846,28000,YouTube
rYE1v3hdPLU,Minecraft,CAN I DEFEND MY CASTLE FROM A PILLAGERS RAID | MINECRAFT GAMEPLAY #26,Techno Gamerz,2020-08-23T07:38:49Z,15815182,546077,33150,YouTube
K-LGBuWP2HY,Minecraft,I BUILD EVERY STARTING FARMS IN MINECRAFT HARDCORE (#2),Techno Gamerz,2022-04-24T03:30:05Z,15718951,597666,25325,YouTube
8aJM65bp1LA,Minecraft,JEFF THE KILLER NEXTBOT CHASED ME in Minecraft - Gameplay - Coffin Meme,Faviso,2022-09-08T12:30:21Z,15226248,50244,432,YouTube
-r1YgfPcWEM,Minecraft,Reality Vs Realistic Minecraft,EndoGamics,2023-01-18T13:00:00Z,20243102,0,0,YouTube
UB_3t4rj0Tc,Minecraft,MINECRAFT PARKOUR!,Maizen,2024-03-22T11:00:27Z,14928592,39279,1704,YouTube
5Dc2LjtcYYg,Minecraft,What If Minecraft Never Removed Herobrine?,Skip the Tutorial,2023-02-23T16:04:00Z,15216743,562807,1477,YouTube
qs0berh7nvI,Minecraft,We Survived 100 Days On a SURVIVAL ISLAND In Minecraft Hardcore | 4 Player 100 Days,LordN Gaming,2023-10-21T10:46:03Z,14835857,158572,3517,YouTube
Do1vq1_8Ag8,Minecraft,FINALLY I MADE POWERFULL SWORD | MINECRAFT GAMEPLAY #25,Techno Gamerz,2020-08-18T03:30:01Z,14401729,578160,24572,YouTube
XCxNheIFi60,Minecraft,MICRO MINER MACHINE DESTROYED NETHER | MINECRAFT GAMEPLAY #62,Techno Gamerz,2021-04-06T03:28:25Z,14369975,663517,49106,YouTube
HHPwtIKuMnE,Minecraft,Which Minecraft Building looks the best? 🤔 #Shorts,Twi Shorts,2022-04-20T14:00:05Z,15075789,589162,2263,YouTube
dwW2JV5_uvw,Minecraft,SECRET WAY TO GOLD MINE | MINECRAFT GAMEPLAY #5,Techno Gamerz,2020-06-12T10:44:13Z,14189181,411858,41082,YouTube
xFj0s2mnL3M,Minecraft,Dispenser Chance Game 🫢 #shorts #minecraft #minecraftshorts,CheapPickle,2024-07-28T19:53:01Z,15940252,725164,1094,YouTube
8dMGN58KmCY,Minecraft,I START FARMING AND FOUND GOLD | MINECRAFT GAMEPLAY #3,Techno Gamerz,2020-05-31T08:42:58Z,13867061,414783,28501,YouTube
1iC_jnYlqE4,Minecraft,Minecraft is a horror game,Daquavis,2024-04-10T00:07:02Z,13549200,468012,8983,YouTube
daej2icc6wk,Fortnite,Fortnite makes no sense...,Dagwummy,2021-08-31T18:57:48Z,78155888,2232936,22163,YouTube
jwerp2SNiTQ,Fortnite,32 Kill Solo Squads!! Fortnite Battle Royale Gameplay - Ninja,Ninja,2018-01-31T04:17:23Z,53266913,1041311,44511,YouTube
9kPJcg3GpMU,Fortnite,MAX Kills In Fortnite,LazarBeam,2024-03-27T00:05:40Z,43138652,1677151,2108,YouTube
1-nXrqOHXr4,Fortnite,39 Kill Solo Trio Arena World Record 🏆 | Faze Mongraal,Mongraal,2020-11-11T18:30:01Z,29411930,563628,12572,YouTube
rbWKFau8G1c,Fortnite,33 KILLS in Solo Squads...,Tfue,2019-01-02T22:18:43Z,26729845,539993,24614,YouTube
AIThz5TIY8w,Fortnite,Fortnite Chapter 6 x Squid Games Collab Trailer 😳 #fortnite #fortniteclips,Kes,2025-06-24T16:15:01Z,49936462,361888,616,YouTube
bz6_JoJg_g0,Fortnite,Minha Namorada Fez o Som das Armas no Fortnite,Flakes Power,2022-08-29T18:02:20Z,21376617,803380,2855,YouTube
hbRQ59R6-b8,Fortnite,"Last Team Standing Wins $250,000",MrBeast Gaming,2025-06-28T16:00:31Z,20301531,342996,4189,YouTube
uq5bJBKEqcA,Fortnite,my Little Sister CONTROLS my Fortnite Game,Royalty Gaming,2024-07-20T16:06:24Z,19989647,89185,7338,YouTube
bhZdyPNxhhE,Fortnite,Why Fortnite Pro&#39;s only carry a Shotgun,Reisshub,2023-11-23T21:49:31Z,19918347,677961,990,YouTube
CZLcCeH2dHU,Fortnite,Fortnite Chapter 4: Season OG Gameplay Trailer,Fortnite,2023-11-02T18:39:41Z,19219095,249427,16019,YouTube
m_YotNNke8c,Fortnite,Letting my PUPPY Pick my LOOT in Fortnite!,Royalty Gaming,2024-01-28T17:47:15Z,18506840,182984,5552,YouTube
PJd1tpZirAk,Fortnite,#fortnite Fortnite 1vs1 Real Life Fun Gameplay #irl,Fortnite Real Life,2026-05-06T15:49:19Z,27348979,478020,115,YouTube
66eAN56g7D8,Fortnite,Fortnite Battle Royale Chapter 6 Season 2 - LAWLESS | Cinematic Gameplay Trailer,Fortnite,2025-02-18T15:00:08Z,15057624,176789,12231,YouTube
LzYSH2TADh8,Fortnite,Fortnite Chapter 2 - Season 2 | Battle Pass Gameplay Trailer,Fortnite,2020-02-20T09:09:37Z,14689444,206612,18036,YouTube
SCNrpwTn-xM,Fortnite,My 5 Year Fortnite Journey 🥺,HaloBT,2023-02-28T15:00:20Z,14838836,337701,5158,YouTube
qdj2SINqDa0,Fortnite,HIGHEST Fortnite Trickshot EVER! 🤯,EvanFinity,2025-10-04T22:54:54Z,30400167,0,1040,YouTube
Fa4iZmog8e4,Fortnite,Fortnite Skins I Wish I Bought 😭, IvansBetter,2024-01-14T19:00:04Z,14101332,412602,4315,YouTube
